μαύρες	2
ερινύες	2
άδικη	2
γρήγορη	2
απάτη	2
μαντάτα	2
γυναικός	2
σβήνει	2
αληθινές	2
κήρυξ	2
ξύλα	2
λογισμών	2
πατώ	2
δέκα	2
μεγάλε	2
βέλη	2
βοηθός	2
γ	2
ί	2
υ	2
ήρωες	2
στείλετε	2
τιμημένα	2
χαρούμενοι	2
δεχθήτε	2
ιερά	2
πρέπουν	2
πάθημα	2
πριαμίδες	2
είχετε	2
μαύρος	2
ποθάνω	2
διάβα	2
ζερβά	2
είτανε	2
στεριά	2
ουρανό	2
τρίχα	2
αγέρα	2
πεθαμένους	2
σκοπό	2
λύπες	2
ζημία	2
λάφυρα	2
εκκλησιές	2
μαθαίνη	2
γελάστηκες	2
πήρα	2
γυναίκεια	2
δεξίμια	2
ιδή	2
ανοίξη	2
σκύλα	2
κείνον	2
χαλάση	2
έλειπε	2
γιομάτη	2
μενέλαο	2
πες	2
τόνα	2
φανερά	2
μπόρα	2
τοξότης	2
πεθαμένος	2
κακές	2
ειδήσεις	2
διπλή	2
έρχομαι	2
σωτηρίας	2
χαρούμενη	2
θεία	2
όρκο	2
βροντούσε	2
βοσκός	2
βλέπομε	2
έβγαλε	2
κρατόντας	2
μεις	2
ξέροντας	2
νύφη	2
σπαθιά	2
φόνους	2
όλεθρος	2
ανδρών	2
κάστρων	2
εκίνησε	2
τραγουδούνε	2
πολυθρήνητο	2
βυζί	2
νάτανε	2
κρατούσε	2
ακάλεστος	2
κοπάδια	2
φονικό	2
γάμους	2
ασύντυχη	2
ξένιο	2
παλαιός	2
γεννά	2
καλοτυχιά	2
δυστυχία	2
καλότυχη	2
γεννιά	2
βγάζουν	2
απόκοτη	2
γονιούς	2
φεύγει	2
εσέ	2
τρωάδας	2
βιάζει	2
γελιέται	2
μάθης	2
έμενεν	2
καπνό	2
πουλάρι	2
τόχουν	2
φαρμάκι	2
δικής	2
ακλούθησε	2
εστία	2
πηγαίνω	2
ντραπώ	2
λαβωματιές	2
έφερνε	2
στανιό	2
ορέστης	2
καλοθελητής	2
αναρχία	2
γερουσία	2
πηγές	2
έβλεπα	2
ετούτα	2
πλοίου	2
ανέλπιστα	2
τέτοιων	2
κεφάλι	2
κατέβαινε	2
αμάξι	2
χάλασε	2
δούλες	2
στράτα	2
ταιριάζη	2
θνητός	2
αρνηθής	2
ζηλεύης	2
νικήσης	2
μείνη	2
φεύγω	2
ετούτη	2
καλωσύνη	2
σκληρός	2
πολλήν	2
φτώχεια	2
μαντεία	2
ξυνή	2
κυβερνάει	2
πείσμα	2
σκοτεινά	2
ξανά	2
στήσω	2
μάρτυρας	2
μάταια	2
σπλάχνα	2
χύση	2
βυθού	2
σοδειάς	2
χάμω	2
πεθαμένο	2
καμμιάν	2
τίποτα	2
υπόφερε	2
παύει	2
τόχης	2
τέτοιος	2
γόους	2
οδηγέ	2
δεύτερη	2
φονικά	2
δικών	2
μαχαίρι	2
κρέατα	2
ακουστά	2
λουτρό	2
γοργό	2
παπαί	2
κλάψη	2
ταύρο	2
δόλο	2
θάσαι	2
δώσανε	2
προσμένει	2
κακομελετάς	2
γάμοι	2
φίλων	2
αχέροντα	2
χρησμός	2
σφαγμένα	2
παχιά	2
βάζει	2
ορμή	2
ξέρεις	2
όρκος	2
όντας	2
αγωνιστής	2
θεϊκιά	2
έμεινες	2
νέους	2
φαΐ	2
τρισάθλιο	2
νικητής	2
μισητό	2
τέρας	2
προφήτισσα	2
δείπνο	2
θυέστη	2
σάρκες	2
παραμύθια	2
χυμίζει	2
λύκειε	2
λείπει	2
φτωχιά	2
δικιά	2
πλερωμή	2
μαντικά	2
τύχες	2
τόλμη	2
οδηγάει	2
γλυτωμό	2
ήρθεν	2
φύγω	2
ωραίο	2
ποθάνη	2
φόνον	2
όμοιος	2
στερνό	2
πλερώση	2
κάμουμε	2
άρχισαν	2
βρω	2
δώσω	2
πέθανε	2
κεφαλή	2
χαμού	2
ηύρε	2
αρνιούμαι	2
ξεφύγη	2
ατέλειωτο	2
χτυπώ	2
τρίτη	2
ταίριαζε	2
δικάζεις	2
εθυσίασε	2
νάμαι	2
κρίνη	2
σκαμνί	2
καραβιού	2
βρήκαν	2
φύλακας	2
χάνει	2
δίνεις	2
γενεάς	2
τελειώση	2
μαύρης	2
αράχνης	2
μέλλονταν	2
σούπρεπε	2
δολερός	2
πράξη	2
γενιάς	2
χύνοντας	2
βλαστάρι	2
ιφιγένεια	2
απορώ	2
δεχτή	2
θάψη	2
λεν	2
χάρος	2
αδελφό	2
αφορμής	2
κόψη	2
παίρνει	2
σφαχτάρια	2
σκοτώσης	2
πέτρες	2
καρτέρι	2
θρήνων	2
εχθρός	2
τόσος	2
πάθουν	2
βάζουν	2
αργείους	2
έχομε	2
υπήρξεν	2
σταθμός	2
ελληνικά	2
χρονικά	2
προσφερόταν	2
ελληνικό	2
αναγνωστικό	2
σκέψη	2
ιστορία	2
ποίηση	2
δικανικός	2
πολιτικός	2
δημιουργικές	2
μεταφορές	2
άριστους	2
μεταφραστές	2
τόπου	2
εξελισσόμενο	2
γλωσσικό	2
όργανο	2
όμηρος	2
τραγικοί	2
ηρόδοτος	2
θουκυδίδης	2
ξενοφών	2
αριστοτέλης	2
θεόκριτος	2
θεόφραστος	2
επίκτητος	2
πλούταρχος	2
λουκιανός	2
προσφέρονται	2
κλασικές	2
μεταφράσεις	2
πολυλά	2
ραγκαβή	2
μωραϊτίδη	2
κονδυλάκη	2
ποριώτη	2
τανάγρα	2
πολέμη	2
καμπάνη	2
καζαντζάκη	2
βάρναλη	2
αυγέρη	2
βουτιερίδη	2
ζερβού	2
φιλαδελφέως	2
τσοκόπουλου	2
χρηστομάνου	2
τσέπης	2
ελλάδα	2
αναφέρεται	2
ανατυπωθηκε	2
απο	2
χρηματιστηριο	2
βιβλιου	2
αθηναι	2
πανεπιστημιου	2
θεσσαλονικη	2
τσιμισκη	2
τιμη	2
τομου	2
δραχμες	2
ηλεκτρονική	2
μεταγραφή	2
διορθώσεις	2
ονομάζει	2
άρεως	2
λάιος	2
ποιητού	2
ενταύθα	2
επικρατεί	2
τειχών	2
ετεοκλέους	2
πολυνείκους	2
οιδίποδος	2
μοίραν	2
ύμνον	2
ίδιαι	2
ισμήνης	2
ταφήν	2
ευσεβής	2
υπόθεσιν	2
προσωπα	2
βλέφαρά	2
διαφεντεύη	2
ζώρη	2
αυτιά	2
πουλιά	2
αποφάσισαν	2
σταθήτε	2
φοβάσθε	2
σφάζοντας	2
σκοτωμένοι	2
άγριο	2
ανάβλεμμα	2
κλήρους	2
άφησα	2
χραίνει	2
χω	2
πό	2
θεές	2
ξεπερνά	2
σκουτάρια	2
προσπέσω	2
πατρικών	2
άρματα	2
προστάτευε	2
απαγγέλλεται	2
διαφέντευέ	2
στέκουν	2
πολεμόχαρη	2
διώχνοντας	2
γλύτωσέ	2
είμαστε	2
άναξ	2
αξόνια	2
χαλάζι	2
γυιέ	2
όγκα	2
θεά	2
πήτε	2
πράματ	2
ωφελούν	2
τρέχοντας	2
δειλία	2
φροντίζη	2
απόφαση	2
βροντοχτύπημα	2
εχθρική	2
πύργοι	2
βαστάει	2
τιμάς	2
γνοιάζομαι	2
βρουχισμός	2
γλώσς	2
αρπάζει	2
κάμ	2
άγιο	2
δίρκης	2
τωνε	2
ναούς	2
αντιμάχους	2
ρθουν	2
σμάρια	2
τρέχουν	2
προστάτες	2
θρονιασμένοι	2
τραβούνε	2
χήτες	2
πόλις	2
αντάρα	2
βαρειές	2
πεθαίνουν	2
μαύρα	2
γύρου	2
εχθρικούς	2
πίνουν	2
κράζει	2
λίγα	2
νέες	2
ηγεμων	2
γνωρίζοντας	2
διψώντας	2
βρισιές	2
κράνους	2
κουδούνια	2
ποιόν	2
θεν	2
αξίζη	2
τυδέα	2
τάξω	2
περήφανα	2
αργός	2
κληρώθηκε	2
είπαμε	2
φοβέρες	2
κουρσέψη	2
κάψες	2
κρατεί	2
καύχησές	2
φοβερίζει	2
φουσκωμένα	2
αντρεία	2
τρίτος	2
προσβάλη	2
θέλοντας	2
αρματωμένος	2
καύχησες	2
μανιωμένα	2
τεχνίτης	2
αδέρφι	2
φείδια	2
μαινάδα	2
κομπασμοί	2
αθηνά	2
μνήμα	2
νιότη	2
έχοντας	2
προφύλαγμα	2
πέφτουν	2
αδερφός	2
βγούνε	2
τρίχες	2
ακούοντας	2
τούτων	2
ακούσουν	2
πατρική	2
τιμωρία	2
βουλές	2
κακή	2
χάθηκε	2
προφήτης	2
γέροντας	2
ρθή	2
πλοίο	2
θεομίσητ	2
μητρός	2
άκουσε	2
λυώνει	2
αδερφικό	2
καλού	2
ώρ	2
τέκνων	2
όση	2
θελήση	2
παλιές	2
εαυτό	2
βαρειά	2
ξένοι	2
αθλίους	2
κεφαλές	2
λάιου	2
ποιοι	2
έφθασαν	2
αδερφικά	2
τρισάθλια	2
κτήματά	2
χουν	2
ταφή	2
δείξω	2
λ	2
τάφο	2
ανυπάκουη	2
εκάμετε	2
πόνους	2
αδερφές	2
όλες	2
στενάζω	2
τρυπημένοι	2
δυστυχισμένη	2
πικρός	2
πληγήν	2
έδωσες	2
σκοτώθηκες	2
χυθήτε	2
διπλές	2
ιώ	2
μεγαλόδωρη	2
πόνων	2
πικρών	2
φριχτά	2
αποφασίζουν	2
αδερφό	2
άταφος	2
θάψω	2
πάρω	2
ισχυρός	2
περιττά	2
ηθέλησε	2
κλάψουνε	2
πάμε	2
παραδέχεται	2
αγκύλες	2
αφορούν	2
μικρού	2
διαλόγου	2
λυκείου	2
σοφισταί	2
είχον	2
άκραν	2
περιφρόνησιν	2
αληθινήν	2
άλλως	2
ίσου	2
αντισθένην	2
αντικείμενον	2
τοιούτου	2
αντιπάλων	2
γελωτοποιούς	2
περισσής	2
αηδίας	2
διαλεκτικήν	2
σχολής	2
εριστικούς	2
αποτελούν	2
εριστικής	2
γέλωτας	2
επευφημίας	2
παίζουν	2
διπλήν	2
κατασκευήν	2
φράσεως	2
τινος	2
νόημα	2
διαφόρους	2
σειράν	2
οποίοι	2
αδυνάτου	2
επιτρέπεται	2
θέτει	2
δίδουν	2
ζωήν	2
διάλογος	2
ημπόρεσα	2
εμεγάλωσε	2
ηλικία	2
θουρίους	2
θαυμασία	2
ικανοί	2
πρώτοις	2
διδάσκουν	2
τελειότητα	2
ήθελεν	2
παραδώσω	2
υπόσχονται	2
δίδει	2
θελήσουν	2
μαθητήν	2
μερικούς	2
μάθωμεν	2
επρόσεξα	2
έτυχε	2
είδες	2
σημείον	2
νέοι	2
ήρχισαν	2
συνήθως	2
είδαν	2
ημάς	2
εστράφηκα	2
παρουσιάσω	2
μικρά	2
ασήμαντα	2
μυστήρια	2
γένει	2
πάρεργα	2
διδάξωμεν	2
κύριε	2
οπλομαχητικής	2
ήλθετε	2
πρώτην	2
επάγγελμα	2
επικαλούμαι	2
απήντησαν	2
έδειξα	2
είπω	2
αρχάς	2
κτησίππου	2
αδελφούς	2
απευθυνόμενος	2
τρόπου	2
αναγνωρίζω	2
υμών	2
ημπορείτε	2
ενάρετον	2
αρετή	2
ούτω	2
καλύτερ	2
έχωμεν	2
προλάβη	2
υπάρχη	2
αυτολεξεί	2
ύφος	2
πεποίθησιν	2
σώκρατες	2
σχεδόν	2
αποκριθή	2
καλώς	2
ταύτα	2
αναλάβη	2
ήρχισε	2
εκοκκίνησε	2
αυτί	2
ολόκληρον	2
απαντήση	2
έλεγεν	2
ευρήκα	2
προσέξη	2
απάντησίν	2
οποίους	2
ονομάζεις	2
καταφατικώς	2
ιδικοί	2
τούτοις	2
εξηκολούθησε	2
απαγγέλλει	2
παρεδέχθη	2
μανθάνεις	2
μανθάνη	2
σημαίνει	2
αποκτούν	2
εννοήσης	2
ποίος	2
μυήσουν	2
πρόδικος	2
ήθελαν	2
περίστασιν	2
καταλαμβάνω	2
συνέβη	2
έκαμαν	2
έλθη	2
αναλάβω	2
επαίξατε	2
εκθέσω	2
αντικειμένου	2
γελοία	2
ακούσετε	2
άρχισα	2
κάνη	2
επιθυμεί	2
πλούσιος	2
άλλαι	2
αξιώματα	2
ορθόν	2
παρελείψαμεν	2
ολίγο	2
θεωρούν	2
καταγέλαστοι	2
γελοίον	2
είπης	2
συνέβαινε	2
μεγαλυτέρας	2
επιτυχίας	2
ευχαριστημένοι	2
ήμεθα	2
ημπορούσαμεν	2
τεχνίται	2
ανεφέραμεν	2
κτήσις	2
προσέτι	2
χρησιμεύει	2
διδάσκει	2
μεταχειριζώμεθα	2
φρόνησιν	2
εξέτασε	2
περιπίπτη	2
σφάλματα	2
πτωχός	2
ασθενής	2
εαυτά	2
εξουσίαν	2
παραλάβη	2
χρήματα	2
εραστήν	2
δεήσεις	2
καμμία	2
ιδέας	2
γεμάτος	2
ανέκραξα	2
ευδαιμονίαν	2
παραδεχθής	2
επιστήμας	2
επέρασε	2
διάθεσιν	2
έσπευσα	2
ακούεται	2
ρήτορες	2
ομιλώ	2
συμφώνως	2
επανέλαβεν	2
κακώς	2
πειράγματα	2
ύβρεις	2
συμβουλεύω	2
λέξεις	2
μόνοι	2
ζητούν	2
σφάξη	2
βράση	2
καταντήση	2
βεβαία	2
ημπορέσης	2
ισχυρίζεσαι	2
ημπορούμεν	2
ενθυμείσαι	2
αντιλέγομεν	2
αντιλέγαμεν	2
ομιλείς	2
αληθές	2
αναπολόγητος	2
εσιώπησεν	2
θαυμασμόν	2
συλλογισμού	2
φιλόσοφοι	2
ομιλή	2
αμάθεια	2
υπήρχε	2
εννοεί	2
φράσις	2
αποκρίνεται	2
φλυαρής	2
ομολογείς	2
ερώτα	2
εννοούν	2
θαυμαστή	2
σοφιστήν	2
σπουδαιολογήσουν	2
εμφανισθούν	2
μορφήν	2
ικετεύω	2
υπόλοιπον	2
αποκτήσωμεν	2
ωφελήση	2
εγνωρίζαμεν	2
γνώσις	2
ωφελούσε	2
λίθους	2
ιατρική	2
τοιαύτην	2
κιθαροποιοί	2
κατασκευάζει	2
διαφέρουν	2
λογοποιούς	2
απαράλλακτα	2
λογοποιών	2
εξορκιστών	2
γητεύει	2
στρατηγική	2
κυνήγι	2
πόλιν	2
ευλογημένε	2
υπέρτερον	2
ευρήκετε	2
γελοίοι	2
επέσαμεν	2
ιδούμεν	2
εξασκούσα	2
εξασκεί	2
απαντούσες	2
βασιλική	2
ομολογώ	2
ωφέλιμος	2
παρέχη	2
ξυλουργικήν	2
άλλας	2
χρησιμεύη	2
κύκλον	2
ήρχισα	2
αποδείξω	2
ευρίσκομαι	2
άφησέ	2
εφαίνετο	2
απαντάς	2
καταλαβαίνω	2
φαντάζεσαι	2
εζητούσα	2
αποσύρω	2
αλλέως	2
ήσουν	2
διδάξη	2
ημπόρεσε	2
ιδικός	2
ανεψιός	2
επεθυμούσα	2
ενόμιζα	2
παροιμία	2
λινάρι	2
κουταβιών	2
κτυπάς	2
εγέλασε	2
φάρμακον	2
ήτον	2
θαυμαστότερον	2
λαλούντας	2
λαλούντα	2
δάγκασε	2
βλαστημάς	2
αποκτήσω	2
άσχημον	2
χαλκέα	2
κεραμέα	2
γδέρνη	2
κόπτη	2
κομμάτια	2
μπορούσες	2
θυσιάσης	2
ζευς	2
ηράκλεις	2
ηρακλής	2
πύππαξ	2
υπ	2
ολίγοι	2
στόματα	2
συζητήσεις	2
οποιοσδήποτε	2
συζητήτε	2
μαθητάς	2
συζητούν	2
ήκουες	2
πρώτοι	2
καταγίνονται	2
παρουσιάση	2
ευρίσκω	2
ρήτωρ	2
τοιούτους	2
σοφώτατοι	2
πάσης	2
εκτιμήσεως	2
ολίγη	2
επίφασιν	2
ευρίσκονται	2
σύγκεινται	2
γίνονται	2
τείνουν	2
επαγγέλλονται	2
υιόν	2
μεταφραστή	2
χαροκόπο	2
δηλ	2
σιγώντα	2
αμφιλογία	2
τίνα	2
οίνος	2
έλαιον	2
τονικό	1
παραμένει	1
επιλέξει	1
υποθέσει	1
λείπουν	1
υποδείξει	1
έλλειψη	1
φυσικώ	1
λόγω	1
κλυταιμνήστρας	1
εραστού	1
αιγίσθου	1
ώφειλε	1
ναποτελέση	1
φοβεράν	1
ψυχραιμίαν	1
αγρίαν	1
καυχάται	1
πράξιν	1
θεωρεί	1
δικαιοτάτην	1
εκδίκησιν	1
θυσίαν	1
ιφιγενείας	1
συζυγικάς	1
απιστίας	1
ώκνησε	1
παρουσιασθή	1
επισήμως	1
επιστροφήν	1
παλλακής	1
απουσίαν	1
βασιλέως	1
απετέλει	1
συμβούλιον	1
κράτους	1
δώδεκα	1
γέροντες	1
εκφράζει	1
ανησυχίαν	1
τελικήν	1
έκβασιν	1
φοβείται	1
επικρεμάμενον	1
αχαλίνωτον	1
φιλοδοξίαν	1
υπεράνθρωπον	1
ελατήρια	1
δολοφονίας	1
παρουσιάζεται	1
σκηνής	1
γαυριών	1
κομπάζων	1
εραστής	1
μένουσα	1
ανακτόρων	1
καταλαμβάνεται	1
προφητικού	1
οίστρου	1
αποκαλύπτει	1
χορόν	1
εκτελούμενον	1
θρηνολογεί	1
τραγικωτέρας	1
μεγαλοπρεπεστέρας	1
σκηνάς	1
λοιπαί	1
μεταβολαί	1
επέφερεν	1
μύθον	1
υπηγορεύθησαν	1
πολιτικών	1
έμελλον	1
προέλθωσιν	1
συγκρούσεως	1
παλαιάς	1
δωρικής	1
παραδόσεως	1
αίματος	1
δωρικήν	1
παράδοσιν	1
επιβάλλει	1
σιγήν	1
βιαία	1
παρέμβασις	1
αποκρούοντος	1
βελών	1
σεβαστά	1
αιώνος	1
ικανοποιήται	1
λύσεως	1
αισχύλω	1
ορέστου	1
δικαιολογείται	1
αθωούται	1
μητροκτόνος	1
επεμβάσεως	1
αντιπροσωπεύει	1
ανθρωπινώτερον	1
συναίσθημα	1
επιεικείας	1
φρουρος	1
γλυτώσουν	1
βάσαν	1
ολάκερο	1
σκυλλί	1
άγκωνά	1
πλαγιασμένος	1
φυλάω	1
νυχτερινών	1
λαμπεροί	1
φαντάζουν	1
καρτερώ	1
σύνθημα	1
είδησι	1
ανδρόψυχη	1
ελπίζει	1
αβόλευτο	1
δροσομουσκεμένο	1
διώχνει	1
στρώμα	1
ματόφυλλά	1
βαλθώ	1
μουρμουρίσω	1
γιατρικό	1
νύστας	1
καλύτερο	1
κυβερνιέται	1
βάσανά	1
έλαμψε	1
καλοφάνερη	1
νύχτας	1
νυχτερινή	1
λαμπάδα	1
δείχνεις	1
μηνάς	1
στηθούν	1
κράξω	1
ατρείδη	1
σηκωθή	1
γώ	1
κυρίων	1
έξ	1
κύβος	1
σφίξω	1
σεβαστό	1
έπαιρνε	1
ξάστερα	1
τάλεγε	1
νοιώθουν	1
ξέρουν	1
δέκατος	1
δυνατός	1
μενέλαος	1
σκήπτρο	1
χίλια	1
αργίτικα	1
ζητήσουν	1
κράζοντας	1
άγριαν	1
γύπες	1
κοίτη	1
φτερολάμνοντας	1
στριφογυρίζουν	1
ζεστή	1
φωλιάς	1
φροντίδα	1
είτ	1
γειτόνους	1
ενόχους	1
ξένιος	1
γυιούς	1
αλέξαντρο	1
αγώνα	1
πολυαγάπητη	1
λυγίσουνε	1
γόνα	1
προμάχων	1
κοντάρια	1
τριφτούν	1
γραμμένο	1
αλύγιστη	1
απρόσδεκτης	1
μαλάξη	1
ανωφέλευτοι	1
ξεκινούσανε	1
εμέναμε	1
σερνόμαστε	1
βλασταίνη	1
μυαλός	1
ρεύουν	1
φύλλα	1
σέρνει	1
τριπλό	1
πλανιέται	1
τυνδάρου	1
αγγελία	1
ετοιμάζεις	1
αστυνόμων	1
υπάτων	1
χθονίων	1
θυραίων	1
αγοραίων	1
καίουν	1
ουράνια	1
αγίου	1
θρεμμένη	1
λαδιού	1
αγνές	1
καθάριες	1
κελλάρια	1
λέγοντάς	1
γίνου	1
φροντίδας	1
δέρνει	1
διώχτει	1
καρδιοσωμό	1
έγνοιας	1
εμπνέουν	1
τραγουδιού	1
ξεπροβοδάει	1
ελληνικής	1
δίθρονη	1
ομογνώμους	1
αρχηγούς	1
φάνηκαν	1
άσπρη	1
ουρά	1
πρόφαντη	1
ψηλή	1
αρπάζοντας	1
σπαράζανε	1
τελευταίο	1
πρόσβαρη	1
απείκασε	1
λαγοφάγους	1
αητούς	1
οδηγούς	1
αδερφούς	1
ισόψυχους	1
μαντεύοντας	1
ξεκινά	1
αρπάξει	1
βιά	1
θεϊκό	1
βλαβή	1
ζώνη	1
δυνατή	1
παρθένα	1
αρτέμιδα	1
πονετικιά	1
μάχεται	1
φτερωτά	1
σκυλιά	1
σπάραξαν	1
κακομοίρα	1
αητών	1
δείπνα	1
καλόβουλη	1
τρυφερές	1
πυρών	1
λεονταριών	1
γαλαθηνές	1
αγρίων	1
θηρίων	1
ζητάει	1
ψεγάδια	1
καλώ	1
βοηθό	1
ενάντιους	1
δαναούς	1
δέσουν	1
αταξίδευτα	1
απρόσφορη	1
δεινών	1
άφοβη	1
ξυπνήση	1
θυμάμενη	1
τέκνου	1
κάλχας	1
διαλάλησε	1
μελλούμενα	1
βασιλικά	1
καλήται	1
στάθμη	1
ταπεικάζω	1
βρίσκω	1
αμφιβολίας	1
βγάλω	1
ακατανίκητος	1
θρασομανούσε	1
υπήρξε	1
μνημονευτή	1
πήγε	1
τρυγά	1
μάθος	1
στάζει	1
θυμίζει	1
τρόμο	1
παθήματά	1
συνετίζει	1
αυστηροσύνη	1
στόλου	1
τούρθαν	1
καιροί	1
ενάντιοι	1
άρχισε	1
τυραγνή	1
πούτανε	1
περ	1
χαλκίδα	1
αυλίδας	1
πολυτάραχο	1
στενό	1
πνέοντας	1
στρυμόνα	1
κακόβουλα	1
λιμάνια	1
αργούς	1
ίδιους	1
τόπους	1
ταλαιπωρούσαν	1
έφθειραν	1
ξενεύριζαν	1
αργία	1
βαρύτερη	1
προφασισμένος	1
βροντόντας	1
ρήγας	1
πράξω	1
σφάξω	1
καμάρι	1
μολύνω	1
ολούθε	1
προδότης	1
γίνω	1
συμμάχους	1
ζητούνε	1
λουφάξουνε	1
μπήκε	1
ανάγκης	1
άνεμος	1
δυσσεβείας	1
όσιο	1
ιερό	1
λογιάζει	1
λογισμού	1
βήμα	1
αχρείος	1
σύμβουλος	1
απομωραίνει	1
συλλογικό	1
εγκαινιάση	1
θυσιάση	1
διπλοπαρακάλια	1
λόγιασαν	1
τρυφερά	1
νιάτα	1
αρχηγοί	1
πρόσταξε	1
σηκώσουν	1
ρίφι	1
τυλιγμένη	1
προύμυτα	1
φράξουν	1
τόμορφό	1
φίμωτρου	1
καταραστή	1
κυλά	1
φόρεμά	1
ζαφρά	1
δημίους	1
χτυπά	1
ματιώ	1
σαϊτιές	1
πονετικές	1
έμοιαζε	1
νάθελε	1
μιλήση	1
τραγουδήση	1
παρθενικιά	1
ταγαπητού	1
καλοροίζικο	1
έψαλλε	1
αλάθευτες	1
κάλχαντα	1
αναγκάζει	1
νακούσης	1
όμοιο	1
στενάζης	1
θαλθή	1
αυγής	1
νάβγουν	1
ποθεί	1
πλησιάζει	1
απίας	1
σέβας	1
λείψη	1
προσκυνούμε	1
ακουσμένα	1
θυσιάζεις	1
πρόθυμα	1
δικαίωμά	1
καλής	1
λαμπροφόρα	1
ανέλπιστη	1
ετοιμάσου	1
έλληνες	1
άκουσα	1
ταυτιά	1
τόπα	1
πνίγει	1
στήθος	1
μαρτυρούνε	1
βέβαιο	1
απατούνε	1
ονειροφαντασίες	1
πιστέψη	1
καρωμένης	1
κορασιά	1
αλαφρόμυαλη	1
γεννήση	1
ήφαιστος	1
στέλλοντας	1
πανωτές	1
αγγαρεμένες	1
ξεπροβοδούν	1
κάβο	1
λήμνου	1
αγιονόρος	1
παραλαβαίνει	1
πεύκα	1
αρίφνητη	1
σκεπάζοντας	1
χρυσοφέγγισμα	1
πελάου	1
πλάτη	1
μακίστου	1
αγγάρεψε	1
κείνος	1
ανάμελλος	1
παρμένος	1
ξαστοχά	1
χρέη	1
ταγγέλου	1
εύριπου	1
μεσσάπιου	1
τούτοι	1
αντιφωτούν	1
ξεπροβοδίζουν	1
ξερά	1
ταρείκια	1
στίβες	1
φουντωμένη	1
ασωπού	1
μελιχρό	1
ψηλές	1
κορφές	1
κιθαιρώνα	1
ταξιδεύτρα	1
στήνει	1
αρνιέται	1
βίγλα	1
προσταγμένο	1
δρασκελόντας	1
γοργώπη	1
λίμνη	1
αιγίπλαγκτο	1
μηνάει	1
τάξι	1
αμελούνε	1
γλώσσες	1
φλογών	1
σηκώνουν	1
περνόντας	1
τακρόβραχα	1
σαρωνικό	1
αραχναίου	1
χτυπάει	1
στέγες	1
προπάππο	1
τέτοιους	1
λαμπαδοφόρων	1
δίνη	1
νίκησε	1
σύμβολα	1
μόχει	1
τρωάδα	1
προσευχές	1
νακούω	1
θάθελα	1
άπαυτα	1
ασύσμιχτη	1
χύσης	1
πινάκι	1
λάδι	1
ξύδι	1
ταράζουνται	1
ανάρια	1
θάχης	1
νακούς	1
ανόμοιας	1
πεσμένοι	1
κουφάρια	1
αντράδων	1
παιδιώ	1
γονιοί	1
θρηνούνε	1
αγαπημένων	1
λεύτερο	1
νυχτοπλάνητος	1
κόπος	1
στρώνει	1
τραβήξη	1
σκλαβωμένα	1
στεγάζουν	1
τανοιχτού	1
κάμπου	1
παγωνιές	1
αφύλαχτοι	1
κοιμηθούνε	1
σεβαστούνε	1
νικημένης	1
ιδρύματά	1
νικήσαν	1
νικηθούνε	1
ναρπάζη	1
κέρδους	1
σταδίου	1
στρίψη	1
γυρίσουν	1
ακοίμητο	1
σκοτωμένων	1
αξιωθώ	1
ευχόμουν	1
μιλείς	1
φρονίμου	1
αλάθευτα	1
ετοιμαστώ	1
ευχαριστήσω	1
δόθηκε	1
μιστός	1
παντοδύναμε	1
αγαπητή	1
οπόχεις	1
ταναρίθμητα	1
πυκνά	1
έρριξες	1
σιδερένια	1
δαχτυλίδια	1
μεγάλοι	1
μπορούν	1
μήτ	1
άγουρα	1
ανώφελα	1
πηδήσουνε	1
ξάπλωσε	1
τριγύρω	1
μαζεύει	1
ξένιε	1
τιμώ	1
τεντώνεις	1
ρίξης	1
άνεργο	1
θυμό	1
αδικητή	1
δικαιοσύνης	1
απλέρωτον	1
σηκώνει	1
ασήμι	1
σκορπισμένο	1
μαζεμένο	1
παραφορτώνει	1
αρκιέται	1
στενοχωριέται	1
θησαυροί	1
περισσοί	1
γλυτώνουν	1
ποδοπατήση	1
φρενών	1
πόθο	1
γιατριά	1
τριβή	1
ξεβάφει	1
θωριά	1
ζητά	1
γονικά	1
ταμαρτωλά	1
βρέξη	1
αλάτι	1
ντράπηκε	1
κλέψη	1
λογχών	1
κρότους	1
ναυτικούς	1
εξοπλισμούς	1
τρωαδίτες	1
προίκα	1
διάβηκε	1
τόλμησε	1
τολμόντας	1
πολυαναστενάζοντας	1
ελέγανε	1
κερωτόθυμα	1
δήτε	1
απαραπόνευτο	1
παρατημένο	1
αδιάντροπα	1
λαχτάρα	1
φευγάτης	1
φαντάζεται	1
φάντασμά	1
εμορφιά	1
θλιμμένο	1
στειρεμένο	1
κέρχουνται	1
ονειροφάνταχτοι	1
θλιβεροί	1
ύπνους	1
ήσκιοι	1
ανώφελη	1
νομίζει	1
ονείρατά	1
γλυστρά	1
τόραμα	1
νακολουθήση	1
φευγάτου	1
βαριές	1
ραγίζουν	1
καρδιές	1
πόστειλε	1
νεκροδόχες	1
γυρίζουν	1
παλλάζει	1
μάλαμα	1
ζυγαριά	1
μάχες	1
ίλιο	1
βαρυά	1
πικροθρήνητα	1
καρβουνωμένα	1
θρύψαλα	1
γιομίζοντας	1
ευκολοβάσταγα	1
ανθρώπω	1
εγκωμιάζουν	1
πόπεσε	1
παλικαρίσια	1
ψιθυρίζεται	1
σιγογλυστράει	1
πρόμαχους	1
